time,PX4_0_position,PX4_1_position,PX4_2_position,PX4_3_position,PX4_4_position,PX4_5_position,PX4_6_position,PX4_7_position,PX4_8_position,PX4_9_position,PX4_10_position
2.200252056121826,"[-0.25176024436950684, 0.25877439975738525, 15.86812686920166]","[-0.23726433515548706, 10.23984146118164, 15.857455253601074]","[-0.26655760407447815, 15.264310836791992, 15.879975318908691]","[-0.3062683045864105, 20.30379867553711, 15.754364967346191]","[5.225745677947998, -0.1842041015625, 15.675189971923828]","[8.39188003540039, 1.5861718654632568, 16.087724685668945]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74320220947266, 99.28567504882812, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22490692138672, 84.77704620361328, 15.853996276855469]"
2.2502241134643555,"[-0.2513794004917145, 0.25809571146965027, 15.86812686920166]","[-0.2372327297925949, 10.23984146118164, 15.857455253601074]","[-0.27006223797798157, 15.267431259155273, 15.879975318908691]","[-0.2941967844963074, 20.292987823486328, 15.754252433776855]","[5.20792818069458, -0.17408691346645355, 15.667511940002441]","[8.328276634216309, 1.6464745998382568, 16.082802772521973]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74320220947266, 99.28567504882812, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22479248046875, 84.77714538574219, 15.853996276855469]"
2.300218105316162,"[-0.2513794004917145, 0.25809571146965027, 15.86812686920166]","[-0.2372327297925949, 10.23984146118164, 15.857455253601074]","[-0.27006223797798157, 15.267431259155273, 15.879975318908691]","[-0.2941967844963074, 20.292987823486328, 15.754252433776855]","[5.20792818069458, -0.17408691346645355, 15.667511940002441]","[8.328276634216309, 1.6464745998382568, 16.082802772521973]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28569793701172, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22479248046875, 84.77714538574219, 15.853996276855469]"
2.3505215644836426,"[-0.2510656714439392, 0.25737303495407104, 15.86812686920166]","[-0.23718838393688202, 10.23980712890625, 15.857455253601074]","[-0.2729846239089966, 15.270068168640137, 15.879975318908691]","[-0.2803979516029358, 20.28058624267578, 15.754203796386719]","[5.181857585906982, -0.15725097060203552, 15.659247398376465]","[8.274261474609375, 1.6970800161361694, 16.066567420959473]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28569793701172, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22468566894531, 84.7772445678711, 15.853996276855469]"
2.4003188610076904,"[-0.25096189975738525, 0.25703856348991394, 15.86812686920166]","[-0.23712150752544403, 10.239758491516113, 15.857455253601074]","[-0.2760644555091858, 15.272890090942383, 15.879975318908691]","[-0.2803979516029358, 20.28058624267578, 15.754203796386719]","[5.181857585906982, -0.15725097060203552, 15.659247398376465]","[8.274261474609375, 1.6970800161361694, 16.066567420959473]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28572082519531, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2245864868164, 84.7773208618164, 15.853996276855469]"
2.450226068496704,"[-0.25096189975738525, 0.25703856348991394, 15.86812686920166]","[-0.23712150752544403, 10.239758491516113, 15.857455253601074]","[-0.2760644555091858, 15.272890090942383, 15.879975318908691]","[-0.2718176245689392, 20.272871017456055, 15.75421142578125]","[5.162662029266357, -0.14403319358825684, 15.654462814331055]","[8.227326393127441, 1.7402294874191284, 16.035295486450195]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28572082519531, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2245864868164, 84.7773208618164, 15.853996276855469]"
2.5002365112304688,"[-0.2508569359779358, 0.25636351108551025, 15.86812686920166]","[-0.2370353639125824, 10.239706993103027, 15.857455253601074]","[-0.2789941430091858, 15.275609970092773, 15.879975318908691]","[-0.2718176245689392, 20.272871017456055, 15.75421142578125]","[5.162662029266357, -0.14403319358825684, 15.654462814331055]","[8.227326393127441, 1.7402294874191284, 16.035295486450195]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28572845458984, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22447967529297, 84.77738952636719, 15.853996276855469]"
2.5518710613250732,"[-0.2508569359779358, 0.25636351108551025, 15.86812686920166]","[-0.2370353639125824, 10.239706993103027, 15.857455253601074]","[-0.2789941430091858, 15.275609970092773, 15.879975318908691]","[-0.2599548399448395, 20.262182235717773, 15.754255294799805]","[5.120280742645264, -0.11337890475988388, 15.646367073059082]","[8.196840286254883, 1.7671337127685547, 15.990043640136719]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28575134277344, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22447967529297, 84.77738952636719, 15.853996276855469]"
2.6002228260040283,"[-0.25087156891822815, 0.25608640909194946, 15.86812686920166]","[-0.23693454265594482, 10.239636421203613, 15.857455253601074]","[-0.28163084387779236, 15.278104782104492, 15.879975318908691]","[-0.24857909977436066, 20.25191879272461, 15.754328727722168]","[5.098959922790527, -0.09742675721645355, 15.643241882324219]","[8.18704891204834, 1.7744238376617432, 15.943913459777832]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28575134277344, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22438049316406, 84.7774429321289, 15.853996276855469]"
2.650228261947632,"[-0.2509521543979645, 0.2557690441608429, 15.86812686920166]","[-0.23687298595905304, 10.239580154418945, 15.857455253601074]","[-0.2837194800376892, 15.280126571655273, 15.879975318908691]","[-0.2389678955078125, 20.243227005004883, 15.754401206970215]","[5.098959922790527, -0.09742675721645355, 15.643241882324219]","[8.18704891204834, 1.7744238376617432, 15.943913459777832]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74319458007812, 99.28575134277344, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22430419921875, 84.7774887084961, 15.853996276855469]"
2.700237512588501,"[-0.2509521543979645, 0.2557690441608429, 15.86812686920166]","[-0.23687298595905304, 10.239580154418945, 15.857455253601074]","[-0.2837194800376892, 15.280126571655273, 15.879975318908691]","[-0.2389678955078125, 20.243227005004883, 15.754401206970215]","[5.067300319671631, -0.07320800423622131, 15.639493942260742]","[8.188689231872559, 1.7715380191802979, 15.9119873046875]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74320220947266, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22430419921875, 84.7774887084961, 15.853996276855469]"
2.7502150535583496,"[-0.2511059641838074, 0.25551024079322815, 15.86812686920166]","[-0.23673084378242493, 10.239458084106445, 15.857455253601074]","[-0.2854894995689392, 15.28188419342041, 15.879975318908691]","[-0.23026244342327118, 20.235342025756836, 15.754488945007324]","[5.035613059997559, -0.04845214635133743, 15.636635780334473]","[8.208991050720215, 1.7497705221176147, 15.847118377685547]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74320220947266, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22422790527344, 84.77753448486328, 15.853996276855469]"
2.8005733489990234,"[-0.25132811069488525, 0.25530028343200684, 15.86812686920166]","[-0.2366163581609726, 10.239367485046387, 15.857455253601074]","[-0.2854894995689392, 15.28188419342041, 15.879975318908691]","[-0.23026244342327118, 20.235342025756836, 15.754488945007324]","[5.035613059997559, -0.04845214635133743, 15.636635780334473]","[8.208991050720215, 1.7497705221176147, 15.847118377685547]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74321746826172, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22416687011719, 84.77757263183594, 15.853996276855469]"
2.850477933883667,"[-0.25132811069488525, 0.25530028343200684, 15.86812686920166]","[-0.2366163581609726, 10.239367485046387, 15.857455253601074]","[-0.28709471225738525, 15.283519744873047, 15.879975318908691]","[-0.2217608541250229, 20.227611541748047, 15.754560470581055]","[5.001565933227539, -0.021367186680436134, 15.63438892364502]","[8.239660263061523, 1.7189501523971558, 15.796125411987305]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74323272705078, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22416687011719, 84.77757263183594, 15.853996276855469]"
2.900209903717041,"[-0.2515832483768463, 0.2551623582839966, 15.86812686920166]","[-0.23650199174880981, 10.239279747009277, 15.857455253601074]","[-0.28709471225738525, 15.283519744873047, 15.879975318908691]","[-0.2217608541250229, 20.227611541748047, 15.754560470581055]","[5.001565933227539, -0.021367186680436134, 15.63438892364502]","[8.239660263061523, 1.7189501523971558, 15.796125411987305]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74323272705078, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22410583496094, 84.77757263183594, 15.853996276855469]"
2.9514851570129395,"[-0.2515832483768463, 0.2551623582839966, 15.86812686920166]","[-0.23650199174880981, 10.239279747009277, 15.857455253601074]","[-0.28839966654777527, 15.28490161895752, 15.879975318908691]","[-0.2108203023672104, 20.217626571655273, 15.754650115966797]","[4.952412128448486, 0.0185546875, 15.632396697998047]","[8.286782264709473, 1.6727197170257568, 15.742131233215332]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74323272705078, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22410583496094, 84.77757263183594, 15.853996276855469]"
3.001973867416382,"[-0.25203368067741394, 0.25504636764526367, 15.86812686920166]","[-0.23631179332733154, 10.239137649536133, 15.857455253601074]","[-0.29002806544303894, 15.286718368530273, 15.879975318908691]","[-0.2108203023672104, 20.217626571655273, 15.754650115966797]","[4.952412128448486, 0.0185546875, 15.632396697998047]","[8.286782264709473, 1.6727197170257568, 15.742131233215332]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74324798583984, 99.28578186035156, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22403717041016, 84.77757263183594, 15.853996276855469]"
3.050325393676758,"[-0.252471923828125, 0.25502318143844604, 15.86812686920166]","[-0.23631179332733154, 10.239137649536133, 15.857455253601074]","[-0.29002806544303894, 15.286718368530273, 15.879975318908691]","[-0.20338256657123566, 20.210805892944336, 15.75469970703125]","[4.914713382720947, 0.049785155802965164, 15.63170337677002]","[8.34733772277832, 1.6142431497573853, 15.69118595123291]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.7432632446289, 99.28578186035156, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2239990234375, 84.77757263183594, 15.853996276855469]"
3.100219964981079,"[-0.252471923828125, 0.25502318143844604, 15.86812686920166]","[-0.236223042011261, 10.2390718460083, 15.857455253601074]","[-0.2905834913253784, 15.287397384643555, 15.879975318908691]","[-0.197021484375, 20.204940795898438, 15.75472354888916]","[4.878847122192383, 0.0800195261836052, 15.631601333618164]","[8.41708755493164, 1.5476123094558716, 15.646489143371582]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.7432632446289, 99.28578186035156, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2239990234375, 84.77757263183594, 15.853996276855469]"
3.1502795219421387,"[-0.25288328528404236, 0.25505369901657104, 15.86812686920166]","[-0.236223042011261, 10.2390718460083, 15.857455253601074]","[-0.2905834913253784, 15.287397384643555, 15.879975318908691]","[-0.197021484375, 20.204940795898438, 15.75472354888916]","[4.878847122192383, 0.0800195261836052, 15.631601333618164]","[8.41708755493164, 1.5476123094558716, 15.646489143371582]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74327087402344, 99.28578186035156, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22396087646484, 84.77757263183594, 15.853996276855469]"
3.2002203464508057,"[-0.25288328528404236, 0.25505369901657104, 15.86812686920166]","[-0.2360975742340088, 10.238981246948242, 15.857455253601074]","[-0.2913183569908142, 15.288408279418945, 15.87997055053711]","[-0.19165770709514618, 20.199960708618164, 15.75472354888916]","[4.835463047027588, 0.11722656339406967, 15.632081985473633]","[8.517361640930176, 1.4526854753494263, 15.598527908325195]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74327087402344, 99.28578186035156, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22396087646484, 84.77757263183594, 15.853996276855469]"
3.250216007232666,"[-0.2534423768520355, 0.2551501393318176, 15.86812686920166]","[-0.2360975742340088, 10.238981246948242, 15.857455253601074]","[-0.2913183569908142, 15.288408279418945, 15.87997055053711]","[-0.19165770709514618, 20.199960708618164, 15.75472354888916]","[4.835463047027588, 0.11722656339406967, 15.632081985473633]","[8.517361640930176, 1.4526854753494263, 15.598527908325195]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74327850341797, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22394561767578, 84.77757263183594, 15.853996276855469]"
3.3003015518188477,"[-0.2534423768520355, 0.2551501393318176, 15.86812686920166]","[-0.2359422892332077, 10.238866806030273, 15.857455253601074]","[-0.2915942370891571, 15.288901329040527, 15.879950523376465]","[-0.18599243462085724, 20.19464874267578, 15.75469970703125]","[4.80440616607666, 0.1443457007408142, 15.632761001586914]","[8.600176811218262, 1.3748486042022705, 15.56908130645752]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74330139160156, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22394561767578, 84.77757263183594, 15.853996276855469]"
3.3502471446990967,"[-0.2539392113685608, 0.2552844285964966, 15.86812686920166]","[-0.23581065237522125, 10.23876667022705, 15.857455253601074]","[-0.2915942370891571, 15.288901329040527, 15.879950523376465]","[-0.18599243462085724, 20.19464874267578, 15.75469970703125]","[4.80440616607666, 0.1443457007408142, 15.632761001586914]","[8.600176811218262, 1.3748486042022705, 15.56908130645752]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74330139160156, 99.2857666015625, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22393035888672, 84.77757263183594, 15.853996276855469]"
3.400622606277466,"[-0.2539392113685608, 0.2552844285964966, 15.86812686920166]","[-0.23581065237522125, 10.23876667022705, 15.857455253601074]","[-0.29169556498527527, 15.289291381835938, 15.879926681518555]","[-0.18228454887866974, 20.19112205505371, 15.754652976989746]","[4.7733073234558105, 0.17195312678813934, 15.633662223815918]","[8.69285774230957, 1.2881640195846558, 15.544360160827637]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.7433090209961, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22393035888672, 84.77757263183594, 15.853996276855469]"
3.450227737426758,"[-0.25441160798072815, 0.25544309616088867, 15.86812686920166]","[-0.2356928437948227, 10.238676071166992, 15.857455253601074]","[-0.29158446192741394, 15.289472579956055, 15.879901885986328]","[-0.17918944358825684, 20.18812370300293, 15.754584312438965]","[4.742581844329834, 0.19973143935203552, 15.634716033935547]","[8.69285774230957, 1.2881640195846558, 15.544360160827637]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.7433090209961, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22391510009766, 84.77751922607422, 15.853996276855469]"
3.5002143383026123,"[-0.25495725870132446, 0.2556518614292145, 15.86812686920166]","[-0.2356928437948227, 10.238676071166992, 15.857455253601074]","[-0.29158446192741394, 15.289472579956055, 15.879901885986328]","[-0.17918944358825684, 20.18812370300293, 15.754584312438965]","[4.742581844329834, 0.19973143935203552, 15.634716033935547]","[8.794775009155273, 1.193261742591858, 15.525256156921387]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74331665039062, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22391510009766, 84.7774887084961, 15.853996276855469]"
3.550309419631958,"[-0.25495725870132446, 0.2556518614292145, 15.86812686920166]","[-0.23557032644748688, 10.238576889038086, 15.857455253601074]","[-0.2912609875202179, 15.289477348327637, 15.879901885986328]","[-0.17670409381389618, 20.185649871826172, 15.754496574401855]","[4.711561679840088, 0.2283593714237213, 15.63589096069336]","[8.909261703491211, 1.0870410203933716, 15.512091636657715]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74331665039062, 99.28575897216797, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22391510009766, 84.7774887084961, 15.853996276855469]"
3.6002445220947266,"[-0.25554442405700684, 0.25590941309928894, 15.86812686920166]","[-0.2354455292224884, 10.238469123840332, 15.857455253601074]","[-0.2912609875202179, 15.289477348327637, 15.879901885986328]","[-0.17670409381389618, 20.185649871826172, 15.754496574401855]","[4.711561679840088, 0.2283593714237213, 15.63589096069336]","[8.909261703491211, 1.0870410203933716, 15.512091636657715]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74332427978516, 99.28575134277344, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22392272949219, 84.77742767333984, 15.853996276855469]"
3.650207996368408,"[-0.25554442405700684, 0.25590941309928894, 15.86812686920166]","[-0.2354455292224884, 10.238469123840332, 15.857455253601074]","[-0.29069456458091736, 15.289286613464355, 15.879884719848633]","[-0.17541809380054474, 20.184307098388672, 15.75441837310791]","[4.682014465332031, 0.25630858540534973, 15.637038230895996]","[9.030856132507324, 0.9745410084724426, 15.506088256835938]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74334716796875, 99.2857437133789, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22392272949219, 84.77742767333984, 15.853996276855469]"
3.7002387046813965,"[-0.2558386027812958, 0.2560522258281708, 15.86812686920166]","[-0.23534931242465973, 10.238381385803223, 15.857455253601074]","[-0.2900769114494324, 15.288984298706055, 15.87987995147705]","[-0.17449767887592316, 20.18326187133789, 15.754325866699219]","[4.667356967926025, 0.2704834043979645, 15.63759708404541]","[9.135893821716309, 0.8775243759155273, 15.5064697265625]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74334716796875, 99.2857437133789, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22393035888672, 84.77738189697266, 15.853996276855469]"
3.750234365463257,"[-0.25628662109375, 0.25629758834838867, 15.86812686920166]","[-0.23529379069805145, 10.238329887390137, 15.857455253601074]","[-0.2893396019935608, 15.28857421875, 15.87987995147705]","[-0.1741473376750946, 20.182723999023438, 15.754216194152832]","[4.667356967926025, 0.2704834043979645, 15.63759708404541]","[9.135893821716309, 0.8775243759155273, 15.5064697265625]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74334716796875, 99.28572845458984, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22394561767578, 84.77734375, 15.853996276855469]"
3.80073618888855,"[-0.25628662109375, 0.25629758834838867, 15.86812686920166]","[-0.23529379069805145, 10.238329887390137, 15.857455253601074]","[-0.2893396019935608, 15.28857421875, 15.87987995147705]","[-0.1741473376750946, 20.182723999023438, 15.754216194152832]","[4.646539688110352, 0.2910400331020355, 15.638341903686523]","[9.197006225585938, 0.8211278915405273, 15.508745193481445]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74337005615234, 99.28572082519531, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22394561767578, 84.77734375, 15.853996276855469]"
3.850358009338379,"[-0.2568017542362213, 0.25660642981529236, 15.86812686920166]","[-0.23519366979599, 10.238224983215332, 15.857455253601074]","[-0.28838011622428894, 15.287978172302246, 15.87987995147705]","[-0.17440062761306763, 20.182695388793945, 15.754091262817383]","[4.625504016876221, 0.3124755918979645, 15.638994216918945]","[9.197006225585938, 0.8211278915405273, 15.508745193481445]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74337005615234, 99.28572082519531, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22396087646484, 84.77728271484375, 15.853996276855469]"
3.900224208831787,"[-0.2568017542362213, 0.25660642981529236, 15.86812686920166]","[-0.23519366979599, 10.238224983215332, 15.857455253601074]","[-0.28838011622428894, 15.287978172302246, 15.87987995147705]","[-0.17440062761306763, 20.182695388793945, 15.754091262817383]","[4.625504016876221, 0.3124755918979645, 15.638994216918945]","[9.33913803100586, 0.6899706721305847, 15.519030570983887]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74337768554688, 99.28571319580078, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22399139404297, 84.7772445678711, 15.853996276855469]"
3.9503135681152344,"[-0.2572595179080963, 0.25689697265625, 15.86812686920166]","[-0.23508748412132263, 10.238102912902832, 15.857455253601074]","[-0.2873901426792145, 15.287323951721191, 15.87987995147705]","[-0.17519958317279816, 20.183177947998047, 15.753978729248047]","[4.608490467071533, 0.33048826456069946, 15.63939380645752]","[9.33913803100586, 0.6899706721305847, 15.519030570983887]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74337768554688, 99.28571319580078, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22399139404297, 84.7772445678711, 15.853996276855469]"
4.000988483428955,"[-0.2572595179080963, 0.25689697265625, 15.86812686920166]","[-0.23508748412132263, 10.238102912902832, 15.857455253601074]","[-0.2873901426792145, 15.287323951721191, 15.87987995147705]","[-0.17519958317279816, 20.183177947998047, 15.753978729248047]","[4.608490467071533, 0.33048826456069946, 15.63939380645752]","[9.44788932800293, 0.5895312428474426, 15.530839920043945]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74339294433594, 99.28569793701172, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2240219116211, 84.77718353271484, 15.853996276855469]"
4.050229072570801,"[-0.25788816809654236, 0.25734373927116394, 15.86812686920166]","[-0.2350061982870102, 10.238027572631836, 15.857455253601074]","[-0.2861340343952179, 15.286444664001465, 15.87987995147705]","[-0.17675475776195526, 20.184310913085938, 15.75384521484375]","[4.587348461151123, 0.35417479276657104, 15.63961410522461]","[9.556522369384766, 0.4890234172344208, 15.545272827148438]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74339294433594, 99.28569793701172, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.2240219116211, 84.77718353271484, 15.853996276855469]"
4.101275682449341,"[-0.2583337426185608, 0.25767821073532104, 15.86812686920166]","[-0.234938383102417, 10.23797607421875, 15.857455253601074]","[-0.2861340343952179, 15.286444664001465, 15.87987995147705]","[-0.17675475776195526, 20.184310913085938, 15.75384521484375]","[4.587348461151123, 0.35417479276657104, 15.63961410522461]","[9.556522369384766, 0.4890234172344208, 15.545272827148438]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.743408203125, 99.28569030761719, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22405242919922, 84.77713775634766, 15.853996276855469]"
4.150564908981323,"[-0.2583337426185608, 0.25767821073532104, 15.86812686920166]","[-0.234938383102417, 10.23797607421875, 15.857455253601074]","[-0.28484129905700684, 15.285517692565918, 15.87987995147705]","[-0.17882812023162842, 20.185922622680664, 15.753734588623047]","[4.574927806854248, 0.3692724406719208, 15.639482498168945]","[9.65974235534668, 0.393256813287735, 15.560747146606445]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74341583251953, 99.28568267822266, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22405242919922, 84.77713775634766, 15.853996276855469]"
4.200222492218018,"[-0.25856199860572815, 0.25786375999450684, 15.86812686920166]","[-0.23488891124725342, 10.237932205200195, 15.857455253601074]","[-0.2836926281452179, 15.284643173217773, 15.87987995147705]","[-0.1809893697500229, 20.18765640258789, 15.753646850585938]","[4.569281578063965, 0.37666502594947815, 15.63930606842041]","[9.742745399475098, 0.31596678495407104, 15.573946952819824]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74341583251953, 99.28568267822266, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22409057617188, 84.77708435058594, 15.853996276855469]"
