time,uav0_coords,uav0_state,uav1_coords,uav1_state,uav2_coords,uav2_state,uav3_coords,uav3_state,uav4_coords,uav4_state,uav5_coords,uav5_state,uav6_coords,uav6_state
18.850227117538452,"[-19.989971160888672, 9.991693496704102, 9.993846893310547]",,"[0.0014069948811084032, 30.029296875, 9.9948148727417]",,"[-9.970785140991211, 70.00241088867188, 9.992507934570312]",,"[40.040191650390625, 25.040416717529297, 9.996209144592285]",,"[-35.00847625732422, -50.99321365356445, 9.993413925170898]",,"[-50.96649932861328, -34.98646926879883, 9.997082710266113]",,"[-50.912052154541016, -0.005412962753325701, 9.999011993408203]",
18.900352001190186,"[-19.989559173583984, 9.991031646728516, 9.993831634521484]",,"[0.001630081096664071, 30.02840805053711, 9.994873046875]",,"[-9.971919059753418, 70.00244903564453, 9.9923095703125]",,"[40.03733825683594, 25.0379638671875, 9.99592399597168]",,"[-35.00868225097656, -50.99341583251953, 9.993165969848633]",,"[-50.9653205871582, -34.98612594604492, 9.996983528137207]",,"[-50.90903091430664, -0.005981074646115303, 9.998939514160156]",
18.95023822784424,"[-19.988624572753906, 9.989542961120605, 9.993560791015625]",,"[0.001727598486468196, 30.02804946899414, 9.994839668273926]",,"[-9.972655296325684, 70.00248718261719, 9.992131233215332]",,"[40.03600311279297, 25.0368709564209, 9.995851516723633]",,"[-35.00905990600586, -50.99397277832031, 9.992914199829102]",,"[-50.96211624145508, -34.98515319824219, 9.996943473815918]",,"[-50.903587341308594, -0.007079635746777058, 9.998970985412598]",
19.000259160995483,"[-19.98809814453125, 9.988718032836914, 9.993414878845215]",,"[0.0018368115415796638, 30.027584075927734, 9.994685173034668]",,"[-9.973775863647461, 70.0025634765625, 9.992057800292969]",,"[40.033172607421875, 25.034671783447266, 9.995892524719238]",,"[-35.009212493896484, -50.99421310424805, 9.992870330810547]",,"[-50.96091842651367, -34.984779357910156, 9.996888160705566]",,"[-50.90160369873047, -0.007485725451260805, 9.998979568481445]",
19.05023503303528,"[-19.98784065246582, 9.988320350646973, 9.993371963500977]",,"[0.0019303453154861927, 30.026975631713867, 9.994508743286133]",,"[-9.974515914916992, 70.00263214111328, 9.992118835449219]",,"[40.031700134277344, 25.033580780029297, 9.995811462402344]",,"[-35.009490966796875, -50.994808197021484, 9.992835998535156]",,"[-50.957984924316406, -34.983741760253906, 9.99677562713623]",,"[-50.89693069458008, -0.008419041521847248, 9.998723983764648]",
19.100296020507812,"[-19.987016677856445, 9.987017631530762, 9.993389129638672]",,"[0.001977455336600542, 30.026704788208008, 9.994397163391113]",,"[-9.975735664367676, 70.00275421142578, 9.992207527160645]",,"[40.02952575683594, 25.03213119506836, 9.995755195617676]",,"[-35.0096435546875, -50.995147705078125, 9.992735862731934]",,"[-50.95688247680664, -34.98334884643555, 9.996720314025879]",,"[-50.89522171020508, -0.008758665062487125, 9.998567581176758]",
19.150224208831787,"[-19.986572265625, 9.986288070678711, 9.993297576904297]",,"[0.0020167564507573843, 30.026390075683594, 9.994399070739746]",,"[-9.976350784301758, 70.00281524658203, 9.992166519165039]",,"[40.0284423828125, 25.031492233276367, 9.99570369720459]",,"[-35.00981140136719, -50.99568176269531, 9.992612838745117]",,"[-50.95527648925781, -34.982696533203125, 9.996660232543945]",,"[-50.89136505126953, -0.009528111666440964, 9.99828052520752]",
19.200331211090088,"[-19.98602294921875, 9.985326766967773, 9.993212699890137]",,"[0.0020376367028802633, 30.026302337646484, 9.994308471679688]",,"[-9.977824211120605, 70.0029525756836, 9.99227523803711]",,"[40.02619934082031, 25.030250549316406, 9.995656967163086]",,"[-35.00993728637695, -50.996036529541016, 9.992526054382324]",,"[-50.95305633544922, -34.98176193237305, 9.996503829956055]",,"[-50.889915466308594, -0.009832837618887424, 9.998290061950684]",
19.25061321258545,"[-19.985593795776367, 9.984553337097168, 9.993168830871582]",,"[0.0020350913982838392, 30.02619743347168, 9.994267463684082]",,"[-9.978453636169434, 70.00301361083984, 9.9923734664917]",,"[40.02531814575195, 25.02983856201172, 9.99565601348877]",,"[-35.010128021240234, -50.99663162231445, 9.992424964904785]",,"[-50.950584411621094, -34.980682373046875, 9.996516227722168]",,"[-50.88705825805664, -0.010539853945374489, 9.998295783996582]",
19.300466060638428,"[-19.984779357910156, 9.98304557800293, 9.992968559265137]",,"[0.002058402867987752, 30.02615737915039, 9.994114875793457]",,"[-9.979791641235352, 70.00311279296875, 9.992655754089355]",,"[40.024532318115234, 25.02945899963379, 9.995609283447266]",,"[-35.01022720336914, -50.99702835083008, 9.99240493774414]",,"[-50.949562072753906, -34.98020553588867, 9.996487617492676]",,"[-50.88548278808594, -0.010996673256158829, 9.998266220092773]",
19.35071301460266,"[-19.984477996826172, 9.98251724243164, 9.992910385131836]",,"[0.002049871487542987, 30.02619743347168, 9.994073867797852]",,"[-9.980570793151855, 70.00321197509766, 9.992829322814941]",,"[40.02280044555664, 25.028852462768555, 9.995511054992676]",,"[-35.010372161865234, -50.99773406982422, 9.992332458496094]",,"[-50.94821548461914, -34.97958755493164, 9.996421813964844]",,"[-50.882877349853516, -0.011883602477610111, 9.998235702514648]",
19.400289058685303,"[-19.9837646484375, 9.981415748596191, 9.992749214172363]",,"[0.002112083602696657, 30.026241302490234, 9.993989944458008]",,"[-9.981925010681152, 70.00337982177734, 9.993293762207031]",,"[40.02125549316406, 25.02849578857422, 9.995534896850586]",,"[-35.01042556762695, -50.998046875, 9.99228286743164]",,"[-50.94633483886719, -34.978694915771484, 9.996511459350586]",,"[-50.8819465637207, -0.012253925204277039, 9.99820613861084]",
19.450682163238525,"[-19.9830322265625, 9.980432510375977, 9.992796897888184]",,"[0.002217268105596304, 30.026342391967773, 9.99392318725586]",,"[-9.982667922973633, 70.00347137451172, 9.993647575378418]",,"[40.020751953125, 25.028522491455078, 9.995615005493164]",,"[-35.01048278808594, -50.998817443847656, 9.992410659790039]",,"[-50.9443359375, -34.977664947509766, 9.99655532836914]",,"[-50.88036346435547, -0.012985519133508205, 9.998160362243652]",
19.500356197357178,"[-19.98270034790039, 9.980037689208984, 9.992831230163574]",,"[0.0022598113864660263, 30.026397705078125, 9.99398136138916]",,"[-9.984003067016602, 70.00353240966797, 9.994297981262207]",,"[40.02030563354492, 25.02850341796875, 9.995656967163086]",,"[-35.010494232177734, -50.999168395996094, 9.992448806762695]",,"[-50.94352340698242, -34.97721862792969, 9.99650764465332]",,"[-50.87928771972656, -0.0135751748457551, 9.998099327087402]",
19.5503511428833,"[-19.98236083984375, 9.979657173156738, 9.992877006530762]",,"[0.002381616272032261, 30.02646827697754, 9.994084358215332]",,"[-9.984602928161621, 70.00342559814453, 9.994584083557129]",,"[40.01958465576172, 25.028682708740234, 9.995607376098633]",,"[-35.01054382324219, -51.0000114440918, 9.992414474487305]",,"[-50.94193649291992, -34.97626495361328, 9.996137619018555]",,"[-50.87834167480469, -0.014208774082362652, 9.998111724853516]",
19.600220203399658,"[-19.981550216674805, 9.978829383850098, 9.992950439453125]",,"[0.0024279833305627108, 30.02650260925293, 9.994117736816406]",,"[-9.985885620117188, 70.0030288696289, 9.995071411132812]",,"[40.01893615722656, 25.02890968322754, 9.99524974822998]",,"[-35.0106201171875, -51.000492095947266, 9.992125511169434]",,"[-50.94118881225586, -34.975894927978516, 9.995831489562988]",,"[-50.87804412841797, -0.014497627504169941, 9.998156547546387]",
19.650330066680908,"[-19.981210708618164, 9.978495597839355, 9.992959022521973]",,"[0.0025595559272915125, 30.026567459106445, 9.994121551513672]",,"[-9.986371994018555, 70.0028076171875, 9.995223045349121]",,"[40.01876449584961, 25.029117584228516, 9.995071411132812]",,"[-35.010643005371094, -51.00126266479492, 9.991732597351074]",,"[-50.93989562988281, -34.97534942626953, 9.99547290802002]",,"[-50.877628326416016, -0.014978044666349888, 9.998233795166016]",
19.70029306411743,"[-19.980613708496094, 9.977944374084473, 9.9928617477417]",,"[0.002634658943861723, 30.026676177978516, 9.99402904510498]",,"[-9.986713409423828, 70.00201416015625, 9.994600296020508]",,"[40.01856994628906, 25.02944564819336, 9.994791984558105]",,"[-35.01066970825195, -51.00163269042969, 9.991543769836426]",,"[-50.93952178955078, -34.975154876708984, 9.995444297790527]",,"[-50.87810134887695, -0.012307047843933105, 9.999999046325684]",
19.75257420539856,"[-19.980152130126953, 9.977521896362305, 9.992471694946289]",,"[0.0027596016880124807, 30.026655197143555, 9.99377727508545]",,"[-9.987281799316406, 70.00154113769531, 9.99477481842041]",,"[40.01852035522461, 25.029781341552734, 9.994677543640137]",,"[-35.01063919067383, -51.00189971923828, 9.991467475891113]",,"[-50.93844985961914, -34.97455978393555, 9.995647430419922]",,"[-50.878150939941406, -0.012663764879107475, 9.99993896484375]",
19.800356149673462,"[-19.979854583740234, 9.977313995361328, 9.992292404174805]",,"[0.0028458063025027514, 30.026649475097656, 9.993566513061523]",,"[-9.988237380981445, 70.00067901611328, 9.995271682739258]",,"[40.01875305175781, 25.03069305419922, 9.99484634399414]",,"[-35.01043701171875, -51.0027961730957, 9.991559028625488]",,"[-50.93815231323242, -34.974361419677734, 9.995840072631836]",,"[-50.87832260131836, -0.012911966070532799, 9.999730110168457]",
19.854058027267456,"[-19.979503631591797, 9.977126121520996, 9.992258071899414]",,"[0.003036529291421175, 30.026662826538086, 9.993200302124023]",,"[-9.988838195800781, 70.00032043457031, 9.995718002319336]",,"[40.018768310546875, 25.03095054626465, 9.994976043701172]",,"[-35.01050567626953, -51.00332260131836, 9.991755485534668]",,"[-50.93789291381836, -34.97417068481445, 9.996017456054688]",,"[-50.87915802001953, -0.01297823991626501, 9.999397277832031]",
19.90044617652893,"[-19.979511260986328, 9.977181434631348, 9.992376327514648]",,"[0.0030750795267522335, 30.026683807373047, 9.99315071105957]",,"[-9.989985466003418, 69.9999008178711, 9.99661636352539]",,"[40.017086029052734, 25.03226661682129, 10.074996948242188]",,"[-35.01319122314453, -51.00503921508789, 9.992513656616211]",,"[-50.937747955322266, -34.973716735839844, 9.996295928955078]",,"[-50.880252838134766, -0.01290217787027359, 9.999247550964355]",
19.950289011001587,"[-19.979534149169922, 9.977195739746094, 9.992679595947266]",,"[0.003105225507169962, 30.026851654052734, 9.993317604064941]",,"[-9.990983963012695, 69.99971008300781, 9.997406005859375]",,"[40.017173767089844, 25.03287124633789, 10.075210571289062]",,"[-35.01356887817383, -51.00592803955078, 9.992935180664062]",,"[-50.93781661987305, -34.97343826293945, 9.996399879455566]",,"[-50.881893157958984, -0.012915552593767643, 9.999064445495605]",
20.001593112945557,"[-19.979494094848633, 9.977128028869629, 9.993135452270508]",,"[0.0031547253020107746, 30.02694320678711, 9.993603706359863]",,"[-9.992982864379883, 69.99951934814453, 9.998542785644531]",,"[40.017181396484375, 25.03372573852539, 10.075065612792969]",,"[-35.01364517211914, -51.00654983520508, 9.993156433105469]",,"[-50.93788528442383, -34.973087310791016, 9.996465682983398]",,"[-50.88328552246094, -0.012840681709349155, 9.999066352844238]",
20.050331115722656,"[-19.97945213317871, 9.977076530456543, 9.993258476257324]",,"[0.003341339761391282, 30.0272216796875, 9.994168281555176]",,"[-9.99389934539795, 69.99950408935547, 9.99901294708252]",,"[40.0171012878418, 25.033998489379883, 10.07466983795166]",,"[-35.01340866088867, -51.006893157958984, 9.993135452270508]",,"[-50.9378776550293, -34.97292709350586, 9.996504783630371]",,"[-50.88615798950195, -0.012779834680259228, 9.999242782592773]",
20.100506067276,"[-19.979473114013672, 9.97704029083252, 9.993218421936035]",,"[0.0034478288143873215, 30.02747344970703, 9.994298934936523]",,"[-9.996453285217285, 69.999755859375, 9.999978065490723]",,"[40.016700744628906, 25.034442901611328, 10.073206901550293]",,"[-35.012977600097656, -51.00672912597656, 9.99312973022461]",,"[-50.93798065185547, -34.97257995605469, 9.996726989746094]",,"[-50.887752532958984, -0.012684252113103867, 9.999433517456055]",
20.15041708946228,"[-19.979534149169922, 9.977029800415039, 9.993107795715332]",,"[0.003486775094643235, 30.027626037597656, 9.994331359863281]",,"[-9.997825622558594, 69.99995422363281, 10.000524520874023]",,"[40.01622772216797, 25.034351348876953, 10.072272300720215]",,"[-35.011253356933594, -51.005428314208984, 9.993199348449707]",,"[-50.93813705444336, -34.97236633300781, 9.9967041015625]",,"[-50.892303466796875, -0.012334686703979969, 9.999700546264648]",
20.201176166534424,"[-19.979700088500977, 9.977066993713379, 9.993171691894531]",,"[0.0034398208372294903, 30.027877807617188, 9.99443531036377]",,"[-10.000289916992188, 70.00044250488281, 10.00147533416748]",,"[40.01500701904297, 25.03351593017578, 10.070029258728027]",,"[-35.010189056396484, -51.004493713378906, 9.993219375610352]",,"[-50.93867111206055, -34.97206497192383, 9.996681213378906]",,"[-50.89182662963867, -0.012625278905034065, 9.999171257019043]",
20.2503080368042,"[-19.979825973510742, 9.977164268493652, 9.993306159973145]",,"[0.0034083472564816475, 30.02829360961914, 9.994585990905762]",,"[-10.001537322998047, 70.0007095336914, 10.001856803894043]",,"[40.01431655883789, 25.032913208007812, 10.069000244140625]",,"[-35.00614929199219, -51.000579833984375, 9.993159294128418]",,"[-50.93893051147461, -34.971981048583984, 9.996655464172363]",,"[-50.89558029174805, -0.012348571792244911, 9.999120712280273]",
20.30021905899048,"[-19.980091094970703, 9.977429389953613, 9.993409156799316]",,"[0.0034000868909060955, 30.028743743896484, 9.994830131530762]",,"[-10.004276275634766, 70.0014877319336, 10.002445220947266]",,"[40.012420654296875, 25.031084060668945, 10.066583633422852]",,"[-35.00497055053711, -50.999385833740234, 9.993111610412598]",,"[-50.94114685058594, -34.9735107421875, 9.99685287475586]",,"[-50.90049743652344, -0.01202323567122221, 9.999051094055176]",
20.35040807723999,"[-19.980194091796875, 9.977619171142578, 9.993374824523926]",,"[0.0034024410415440798, 30.028955459594727, 9.994869232177734]",,"[-10.00558090209961, 70.00180053710938, 10.00271987915039]",,"[40.011451721191406, 25.03004264831543, 10.065391540527344]",,"[-34.998531341552734, -50.992733001708984, 9.993009567260742]",,"[-50.94182205200195, -34.97334289550781, 9.996975898742676]",,"[-50.90571594238281, -0.011950168758630753, 9.999177932739258]",
20.400227069854736,"[-19.980262756347656, 9.977810859680176, 9.993382453918457]",,"[0.0033720433712005615, 30.029521942138672, 9.994970321655273]",,"[-10.008443832397461, 70.00247192382812, 10.00314998626709]",,"[40.009071350097656, 25.02727699279785, 10.062657356262207]",,"[-34.99641036987305, -50.990516662597656, 9.993074417114258]",,"[-50.942203521728516, -34.97329330444336, 9.997038841247559]",,"[-50.90892791748047, -0.01178439799696207, 9.999245643615723]",
20.450775146484375,"[-19.980243682861328, 9.978192329406738, 9.993370056152344]",,"[0.003399631939828396, 30.02985191345215, 9.994933128356934]",,"[-10.01003360748291, 70.00267791748047, 10.003501892089844]",,"[40.00783157348633, 25.025728225708008, 10.061241149902344]",,"[-34.990116119384766, -50.98420333862305, 9.993209838867188]",,"[-50.942710876464844, -34.97329330444336, 9.996954917907715]",,"[-50.915401458740234, -0.011750406585633755, 9.999237060546875]",
20.500218152999878,"[-19.980243682861328, 9.978192329406738, 9.993370056152344]",,"[0.0033980156295001507, 30.030107498168945, 9.995023727416992]",,"[-10.013656616210938, 70.00469207763672, 10.004677772521973]",,"[40.00532150268555, 25.022409439086914, 10.058156967163086]",,"[-34.98723220825195, -50.98133087158203, 9.993228912353516]",,"[-50.94386291503906, -34.97346878051758, 9.996793746948242]",,"[-50.91844177246094, -0.011689861305058002, 9.999229431152344]",
20.55026912689209,"[-19.976476669311523, 9.975688934326172, 10.094755172729492]",,"[0.0031815040856599808, 30.030790328979492, 9.995409965515137]",,"[-10.015060424804688, 70.0049057006836, 10.004789352416992]",,"[40.0039176940918, 25.0205135345459, 10.056296348571777]",,"[-34.9777946472168, -50.9716682434082, 9.993209838867188]",,"[-50.94501495361328, -34.973785400390625, 9.99679946899414]",,"[-50.92344665527344, -0.011634718626737595, 9.999261856079102]",
20.600426197052002,"[-19.976469039916992, 9.975988388061523, 10.09455680847168]",,"[0.0030712829902768135, 30.031042098999023, 9.995509147644043]",,"[-10.018025398254395, 70.00524139404297, 10.004777908325195]",,"[40.001312255859375, 25.01703453063965, 10.053182601928711]",,"[-34.97456359863281, -50.96842575073242, 9.993200302124023]",,"[-50.94561004638672, -34.97397232055664, 9.996771812438965]",,"[-50.92832946777344, -0.011601341888308525, 9.999411582946777]",
20.65025019645691,"[-19.976957321166992, 9.977127075195312, 10.093390464782715]",,"[0.0027274785097688437, 30.031635284423828, 9.995458602905273]",,"[-10.019896507263184, 70.00553894042969, 10.00481128692627]",,"[39.99981689453125, 25.014951705932617, 10.05138874053955]",,"[-34.96650314331055, -50.9603157043457, 9.993378639221191]",,"[-50.94743728637695, -34.974639892578125, 9.996624946594238]",,"[-50.93491744995117, -0.01160003524273634, 9.999658584594727]",
20.700619220733643,"[-19.97756004333496, 9.978048324584961, 10.092613220214844]",,"[0.0024583081249147654, 30.031967163085938, 9.99540901184082]",,"[-10.022915840148926, 70.00565338134766, 10.004895210266113]",,"[39.997066497802734, 25.010879516601562, 10.047836303710938]",,"[-34.9616813659668, -50.95547866821289, 9.993453025817871]",,"[-50.9486198425293, -34.975101470947266, 9.9964599609375]",,"[-50.938724517822266, -0.011616873554885387, 9.999656677246094]",
20.750587224960327,"[-19.980236053466797, 9.981780052185059, 10.089821815490723]",,"[0.0019522926304489374, 30.03253746032715, 9.995397567749023]",,"[-10.023933410644531, 70.00559997558594, 10.004842758178711]",,"[39.99596405029297, 25.009164810180664, 10.046313285827637]",,"[-34.9527473449707, -50.94645309448242, 9.993483543395996]",,"[-50.95112228393555, -34.97594451904297, 9.996170043945312]",,"[-50.94551467895508, -0.011554441414773464, 9.999518394470215]",
20.807178020477295,"[-19.981698989868164, 9.983702659606934, 10.088615417480469]",,"[0.0013757346896454692, 30.033100128173828, 9.995373725891113]",,"[-10.026056289672852, 70.0053482055664, 10.004672050476074]",,"[39.99333190917969, 25.005029678344727, 10.042867660522461]",,"[-34.94182586669922, -50.935279846191406, 9.993459701538086]",,"[-50.95214080810547, -34.97626876831055, 9.995994567871094]",,"[-50.95245361328125, -0.011386649683117867, 9.999531745910645]",
20.850224018096924,"[-19.98348045349121, 9.985973358154297, 10.08728313446045]",,"[0.00012418028200045228, 30.036344528198242, 9.977374076843262]",,"[-10.026886940002441, 70.0051498413086, 10.004584312438965]",,"[39.99399948120117, 25.00214385986328, 9.960503578186035]",,"[-34.937496185302734, -50.93083190917969, 9.993429183959961]",,"[-50.95359802246094, -34.97672653198242, 9.995715141296387]",,"[-50.955684661865234, -0.01130804605782032, 9.999494552612305]",
20.90024423599243,"[-19.986791610717773, 9.990692138671875, 10.08446216583252]",,"[-0.00018808931054081768, 30.036537170410156, 9.977283477783203]",,"[-10.029030799865723, 70.00374603271484, 10.004531860351562]",,"[39.99129867553711, 24.997644424438477, 9.956632614135742]",,"[-34.931644439697266, -50.924774169921875, 9.993317604064941]",,"[-50.956241607666016, -34.977561950683594, 9.995284080505371]",,"[-50.958797454833984, -0.011261267587542534, 9.999462127685547]",
20.95026421546936,"[-19.99248504638672, 9.997537612915039, 10.081196784973145]",,"[-0.0006816444802097976, 30.036808013916016, 9.977231979370117]",,"[-10.029898643493652, 70.00331115722656, 10.004260063171387]",,"[39.98988723754883, 24.99518585205078, 9.95473861694336]",,"[-34.919769287109375, -50.91201400756836, 9.993250846862793]",,"[-50.95903396606445, -34.978389739990234, 9.994958877563477]",,"[-50.96626281738281, -0.011050289496779442, 9.999232292175293]",
21.00380802154541,"[-20.000043869018555, 10.006304740905762, 10.077201843261719]",,"[-0.0010359756415709853, 30.036842346191406, 9.977225303649902]",,"[-10.030776977539062, 70.0027847290039, 10.00390911102295]",,"[39.98863220214844, 24.992971420288086, 9.953202247619629]",,"[-34.91516876220703, -50.907142639160156, 9.993185997009277]",,"[-50.962059020996094, -34.98020553588867, 9.994969367980957]",,"[-50.97087478637695, -0.010948781855404377, 9.99902057647705]",
21.051247119903564,"[-20.00471305847168, 10.011526107788086, 10.074790954589844]",,"[-0.0007682080613449216, 30.034194946289062, 9.978107452392578]",,"[-10.03211784362793, 70.0019760131836, 10.003442764282227]",,"[39.986610412597656, 24.989259719848633, 9.951109886169434]",,"[-34.902442932128906, -50.89320373535156, 9.993353843688965]",,"[-50.964839935302734, -34.97892379760742, 9.994563102722168]",,"[-50.97779083251953, -0.010838360525667667, 9.998575210571289]",
21.100282192230225,"[-20.014076232910156, 10.021437644958496, 10.070579528808594]",,"[-0.0010474913287907839, 30.0339298248291, 9.978114128112793]",,"[-10.032794952392578, 70.00160217285156, 10.003342628479004]",,"[39.98503875732422, 24.986068725585938, 9.94989013671875]",,"[-34.89749526977539, -50.88783645629883, 9.993417739868164]",,"[-50.966033935546875, -34.979278564453125, 9.994647026062012]",,"[-50.98092269897461, -0.010813610628247261, 9.99831771850586]",
21.150755167007446,"[-20.018213272094727, 10.025657653808594, 10.068979263305664]",,"[-0.0015535230049863458, 30.033042907714844, 9.978144645690918]",,"[-10.034198760986328, 70.00098419189453, 10.003310203552246]",,"[39.98362350463867, 24.982702255249023, 9.948885917663574]",,"[-34.88792419433594, -50.87748718261719, 9.993684768676758]",,"[-50.969051361083984, -34.980194091796875, 9.995014190673828]",,"[-50.98943328857422, -0.01073842216283083, 9.997634887695312]",
21.200239181518555,"[-20.029376983642578, 10.03674602508545, 10.065010070800781]",,"[-0.0018450855277478695, 30.03232765197754, 9.978346824645996]",,"[-10.035590171813965, 70.0005874633789, 10.003571510314941]",,"[39.98314666748047, 24.98134994506836, 9.94859790802002]",,"[-34.88275909423828, -50.87185287475586, 9.993882179260254]",,"[-50.9705696105957, -34.98066711425781, 9.995219230651855]",,"[-50.991455078125, -0.010709031485021114, 9.99752426147461]",
21.250416040420532,"[-20.041061401367188, 10.047975540161133, 10.061304092407227]",,"[-0.0023686462081968784, 30.0310115814209, 9.97901439666748]",,"[-10.036144256591797, 70.00051879882812, 10.003705024719238]",,"[39.98248291015625, 24.97884750366211, 9.94825267791748]",,"[-34.86870574951172, -50.85625076293945, 9.994422912597656]",,"[-50.972171783447266, -34.9810676574707, 9.995501518249512]",,"[-50.99858093261719, -0.010496580973267555, 9.997346878051758]",
21.300305128097534,"[-20.04810905456543, 10.054546356201172, 10.059225082397461]",,"[-0.0028232468757778406, 30.029932022094727, 9.979984283447266]",,"[-10.037310600280762, 70.00041198730469, 10.004164695739746]",,"[39.98224639892578, 24.976642608642578, 9.948417663574219]",,"[-34.86404800415039, -50.8510627746582, 9.994610786437988]",,"[-50.97490692138672, -34.98174285888672, 9.995808601379395]",,"[-51.002254486083984, -0.010404592379927635, 9.997382164001465]",
21.350304126739502,"[-20.05438804626465, 10.060328483581543, 10.057378768920898]",,"[-0.0029945620335638523, 30.029630661010742, 9.980417251586914]",,"[-10.037735939025879, 70.00037384033203, 10.004400253295898]",,"[39.98227310180664, 24.975624084472656, 9.948566436767578]",,"[-34.85327911376953, -50.838890075683594, 9.994961738586426]",,"[-50.977325439453125, -34.98228073120117, 9.996180534362793]",,"[-51.00786590576172, -0.010160325095057487, 9.997560501098633]",
21.40042805671692,"[-20.07103157043457, 10.075199127197266, 10.052705764770508]",,"[-0.003218993078917265, 30.02919578552246, 9.981124877929688]",,"[-10.038586616516113, 70.0003890991211, 10.004765510559082]",,"[39.98256301879883, 24.974288940429688, 9.949297904968262]",,"[-34.84710693359375, -50.831817626953125, 9.99520206451416]",,"[-50.978885650634766, -34.98262405395508, 9.996397972106934]",,"[-51.01155090332031, -0.0099640479311347, 9.99775218963623]",
21.450769186019897,"[-20.077177047729492, 10.08056926727295, 10.051080703735352]",,"[-0.0035483420360833406, 30.028553009033203, 9.98233699798584]",,"[-10.038915634155273, 70.00041961669922, 10.005001068115234]",,"[39.982791900634766, 24.97355842590332, 9.949790954589844]",,"[-34.836944580078125, -50.82007598876953, 9.995725631713867]",,"[-50.98135757446289, -34.98319625854492, 9.99672794342041]",,"[-51.017127990722656, -0.009578684344887733, 9.998180389404297]",
21.500506162643433,"[-20.09197235107422, 10.093347549438477, 10.04735279083252]",,"[-0.003719679079949856, 30.028289794921875, 9.982982635498047]",,"[-10.039528846740723, 70.00048828125, 10.005521774291992]",,"[39.9830436706543, 24.973058700561523, 9.950202941894531]",,"[-34.831233978271484, -50.813385009765625, 9.996049880981445]",,"[-50.982933044433594, -34.983558654785156, 9.996914863586426]",,"[-51.020347595214844, -0.009329250082373619, 9.998528480529785]",
21.550953149795532,"[-20.1068058013916, 10.106062889099121, 10.043692588806152]",,"[-0.0039702169597148895, 30.02785301208496, 9.984387397766113]",,"[-10.039719581604004, 70.00050354003906, 10.005722045898438]",,"[39.983978271484375, 24.972219467163086, 9.951430320739746]",,"[-34.821617126464844, -50.80196762084961, 9.996602058410645]",,"[-50.98567581176758, -34.984195709228516, 9.996794700622559]",,"[-51.02589797973633, -0.00878634862601757, 9.998977661132812]",
21.60099506378174,"[-20.11501121520996, 10.113038063049316, 10.041658401489258]",,"[-0.0040548741817474365, 30.027721405029297, 9.984952926635742]",,"[-10.040034294128418, 70.00064849853516, 10.005975723266602]",,"[39.9849967956543, 24.971994400024414, 9.952409744262695]",,"[-34.81763458251953, -50.79716110229492, 9.996764183044434]",,"[-50.98679733276367, -34.98441696166992, 9.996599197387695]",,"[-51.028076171875, -0.008525867015123367, 9.999186515808105]",
21.650665044784546,"[-20.124603271484375, 10.121150016784668, 10.03930377960205]",,"[-0.004226757679134607, 30.027395248413086, 9.986312866210938]",,"[-10.040162086486816, 70.00076293945312, 10.005980491638184]",,"[39.98573303222656, 24.972049713134766, 9.952902793884277]",,"[-34.80705261230469, -50.784149169921875, 9.996941566467285]",,"[-50.98908615112305, -34.98482894897461, 9.996201515197754]",,"[-51.03310775756836, -0.007769945543259382, 9.99955940246582]",
21.700374126434326,"[-20.144506454467773, 10.137856483459473, 10.034186363220215]",,"[-0.004274972714483738, 30.027271270751953, 9.986845970153809]",,"[-10.04026985168457, 70.00091552734375, 10.005631446838379]",,"[39.986263275146484, 24.972156524658203, 9.953205108642578]",,"[-34.80193328857422, -50.777748107910156, 9.996986389160156]",,"[-50.990142822265625, -34.985050201416016, 9.995986938476562]",,"[-51.03572082519531, -0.007332778535783291, 9.999667167663574]",
21.750686168670654,"[-20.158601760864258, 10.149544715881348, 10.030552864074707]",,"[-0.004380575846880674, 30.026887893676758, 9.987902641296387]",,"[-10.040288925170898, 70.00096130371094, 10.005474090576172]",,"[39.98765563964844, 24.97270393371582, 9.954139709472656]",,"[-34.7948112487793, -50.768699645996094, 9.997090339660645]",,"[-50.99241638183594, -34.98557662963867, 9.995720863342285]",,"[-51.0400505065918, -0.006576516665518284, 9.999795913696289]",
21.800215005874634,"[-20.16707992553711, 10.15649700164795, 10.028512954711914]",,"[-0.00445729261264205, 30.02665138244629, 9.988382339477539]",,"[-10.040350914001465, 70.00103759765625, 10.005114555358887]",,"[39.98934555053711, 24.97370147705078, 9.955631256103516]",,"[-34.79157257080078, -50.764503479003906, 9.997138023376465]",,"[-50.99337387084961, -34.98576354980469, 9.99559497833252]",,"[-51.04230880737305, -0.006144788581877947, 9.999711990356445]",
21.8504900932312,"[-20.177061080932617, 10.164709091186523, 10.026155471801758]",,"[-0.0045868586748838425, 30.026283264160156, 9.98920726776123]",,"[-10.040371894836426, 70.00106048583984, 10.00500202178955]",,"[39.989952087402344, 24.974098205566406, 9.956177711486816]",,"[-34.78412628173828, -50.75463104248047, 9.99755859375]",,"[-50.99520492553711, -34.986148834228516, 9.995240211486816]",,"[-51.045467376708984, -0.005459139589220285, 9.999302864074707]",
