time,PX4_0_position,PX4_1_position,PX4_2_position,PX4_3_position,PX4_4_position,PX4_5_position,PX4_6_position,PX4_7_position,PX4_8_position,PX4_9_position,PX4_10_position
4.7002599239349365,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
4.750237464904785,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
4.800235986709595,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
4.850236654281616,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
4.900514841079712,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
4.9503538608551025,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.000232934951782,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.050245761871338,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.100238084793091,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.150238752365112,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.201413869857788,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.250215768814087,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.300245046615601,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.3502349853515625,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.400273323059082,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.4503278732299805,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.500288963317871,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.551917552947998,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.600257873535156,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.65136194229126,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.700230360031128,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.75038743019104,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.800238609313965,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.850300073623657,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.900613784790039,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
5.950266361236572,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.0002593994140625,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.050515174865723,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.102211236953735,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.150251388549805,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.20042085647583,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.250239849090576,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.3005828857421875,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.350248098373413,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.400326728820801,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.450430870056152,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.500392913818359,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.550354242324829,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.6005823612213135,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.65021538734436,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
6.701889753341675,"[-0.25810790061950684, 0.2598022520542145, 15.86812686920166]","[-0.23537270724773407, 10.238388061523438, 15.857455253601074]","[-0.2728234827518463, 15.273778915405273, 15.87987995147705]","[-0.22975341975688934, 20.232011795043945, 15.753117561340332]","[4.730508804321289, 0.26957032084465027, 15.62724781036377]","[9.765381813049316, 0.23497070372104645, 15.530488014221191]","[84.79800415039062, 84.79447937011719, -0.5433522462844849]","[89.75823974609375, 89.75475311279297, -0.5433511734008789]","[98.74343872070312, 99.28561401367188, 15.869528770446777]","[82.98174285888672, 98.11140441894531, -0.5385019779205322]","[99.22450256347656, 84.77679443359375, 15.853996276855469]"
